index,credId,fullName,studentId,dob,programCode,degreeTitle,vct,graduationDate,honors,gpa,batchId,holderEmail
1541,urn:uuid:fcc2eff4-d79e-45af-bd40-f1d449d5d0ad,Tô Thành Linh,2110211,2003-10-16,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.27,GRAD-2026-01,2110211@hcmut.edu.vn
1542,urn:uuid:d2022c96-ff4f-47a6-92b8-b677ec422da0,Tô Thị Phát,2510190,2003-05-06,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.07,GRAD-2026-01,2510190@hcmut.edu.vn
1543,urn:uuid:41a0827f-d081-463d-9e4e-e7ded4dee068,Hồ Xuân Ngân,2010207,2000-08-25,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.06,GRAD-2026-01,2010207@hcmut.edu.vn
1544,urn:uuid:5553fabb-1635-4c7a-ac9f-ab4fe3f78368,Ngô Quốc Tuấn,2210180,1999-05-08,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.94,GRAD-2026-01,2210180@hcmut.edu.vn
1545,urn:uuid:fcde3518-de1d-4edf-abad-ef987b9ab21b,Đỗ Văn Nhung,1910212,2002-05-22,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,1910212@hcmut.edu.vn
1546,urn:uuid:1a145ae9-dddc-4831-ada9-d76f2684ffaf,Tạ Ngọc Tâm,2210181,2004-09-27,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.29,GRAD-2026-01,2210181@hcmut.edu.vn
1547,urn:uuid:51aa80a9-f2f8-4fc0-8c4e-1f65f45f0c0e,Tô Thành Hạnh,2610178,2002-11-02,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.18,GRAD-2026-01,2610178@hcmut.edu.vn
1548,urn:uuid:61638892-0509-48a1-9355-14787bc5d3ca,Đỗ Hữu Hạnh,2210182,2002-03-30,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.96,GRAD-2026-01,2210182@hcmut.edu.vn
1549,urn:uuid:496bd703-483e-4cd9-bf43-e36443faa5aa,Phan Ngọc Tâm,1910213,2002-02-23,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.29,GRAD-2026-01,1910213@hcmut.edu.vn
1550,urn:uuid:bf1d4737-99d7-4cd7-b4c5-15048e2237c1,Võ Hoàng Vinh,2010208,2002-05-24,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.79,GRAD-2026-01,2010208@hcmut.edu.vn
1551,urn:uuid:d20c3883-b0fa-4f16-8f22-73b4d903add9,Trần Thành Dũng,2410192,2001-09-06,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,2410192@hcmut.edu.vn
1552,urn:uuid:61de0bc4-c319-497f-9024-47ca0e13e219,Lâm Quang Phát,1910214,2004-06-26,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.77,GRAD-2026-01,1910214@hcmut.edu.vn
1553,urn:uuid:9ed178cd-5311-4ac2-9ea8-b4691752f3db,Đinh Hồng Trọng,2310178,2002-05-24,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,3.07,GRAD-2026-01,2310178@hcmut.edu.vn
1554,urn:uuid:3144a48d-1ef4-47ac-9466-fc1ca5c32b6b,Lê Tuấn Trọng,2210183,1999-11-19,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.33,GRAD-2026-01,2210183@hcmut.edu.vn
1555,urn:uuid:d124184d-2a08-4985-8426-80712e3871e2,Lâm Thị Minh,1910215,2002-12-30,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,1910215@hcmut.edu.vn
1556,urn:uuid:2edc15a2-54ad-409d-b515-ad7aa0d7b494,Phan Thị Hương,2510191,2000-01-24,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.22,GRAD-2026-01,2510191@hcmut.edu.vn
1557,urn:uuid:0323edb5-ca19-4168-9a31-b3bd49ba72b0,Trương Hữu Trí,2410193,2000-09-01,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.28,GRAD-2026-01,2410193@hcmut.edu.vn
1558,urn:uuid:cf9cccbd-142a-4ce5-afc9-3f2e7bdee4f4,Bùi Anh Sơn,2210184,2004-01-11,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.52,GRAD-2026-01,2210184@hcmut.edu.vn
1559,urn:uuid:b134cb83-e141-4ac3-9c55-30d2da22e4a9,Lâm Đức Linh,2310179,2000-07-07,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.26,GRAD-2026-01,2310179@hcmut.edu.vn
1560,urn:uuid:08f7b792-3bba-4fb7-bff3-5264e972273c,Mai Quốc Hạnh,1910216,2002-11-09,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.37,GRAD-2026-01,1910216@hcmut.edu.vn
1561,urn:uuid:476c3322-536c-4fb9-b5a9-59e17705ca84,Huỳnh Thị Cường,2610179,2002-05-16,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.43,GRAD-2026-01,2610179@hcmut.edu.vn
1562,urn:uuid:ffe0fa4d-b46e-4eb8-bf48-42e091be515c,Tô Minh Nhung,2410194,2002-06-11,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.00,GRAD-2026-01,2410194@hcmut.edu.vn
1563,urn:uuid:00055179-bb18-4385-b9de-edba9577a88d,Tạ Thiện Tâm,2310180,2003-02-10,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.32,GRAD-2026-01,2310180@hcmut.edu.vn
1564,urn:uuid:de1a0a38-79c9-4ac7-96e7-681c9a433620,Lâm Minh Trí,2310181,2003-11-14,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.41,GRAD-2026-01,2310181@hcmut.edu.vn
1565,urn:uuid:d8ead682-03e6-41e4-b884-790679e50da5,Hoàng Hữu Long,2310182,2002-09-13,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.44,GRAD-2026-01,2310182@hcmut.edu.vn
1566,urn:uuid:00fef234-1975-4ee9-89d9-5680687b0f4b,Đặng Đức Giang,2610180,2002-03-08,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.06,GRAD-2026-01,2610180@hcmut.edu.vn
1567,urn:uuid:1b295ef1-e221-428c-a2bc-150046a26037,Nguyễn Đức Phúc,2210185,2001-05-26,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.13,GRAD-2026-01,2210185@hcmut.edu.vn
1568,urn:uuid:2ccdb008-4d34-47fa-8946-27ce1570af8c,Lý Phương Hương,2410195,1999-11-12,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.90,GRAD-2026-01,2410195@hcmut.edu.vn
1569,urn:uuid:e12e10e0-070d-4811-9280-df1fa5857796,Hoàng Tuấn Trọng,2310183,2001-12-06,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Xuất sắc,3.83,GRAD-2026-01,2310183@hcmut.edu.vn
1570,urn:uuid:d175f443-6d35-4be8-ad27-9ad8610c0411,Trương Hoàng Nhung,2210186,2002-07-23,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.44,GRAD-2026-01,2210186@hcmut.edu.vn
1571,urn:uuid:6f57fb20-c386-4d85-9c85-e277f39e266c,Lâm Trung Hải,2410196,2001-05-27,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.00,GRAD-2026-01,2410196@hcmut.edu.vn
1572,urn:uuid:9500466a-080d-4cb9-a466-1565aaca2e5a,Võ Phương Quân,2010209,2001-09-25,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.03,GRAD-2026-01,2010209@hcmut.edu.vn
1573,urn:uuid:88934c25-5b9d-4b87-b1da-493e421e0777,Ngô Bảo Dũng,2210187,2000-02-04,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Xuất sắc,3.97,GRAD-2026-01,2210187@hcmut.edu.vn
1574,urn:uuid:24cd35a2-f6b5-46b6-941c-816eb514e33c,Phạm Thanh Thắng,1910217,2001-06-01,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.91,GRAD-2026-01,1910217@hcmut.edu.vn
1575,urn:uuid:a1230429-b8e8-4865-834e-2bebb4b8fd5e,Đinh Minh Quân,1910218,2004-11-18,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.78,GRAD-2026-01,1910218@hcmut.edu.vn
1576,urn:uuid:37ed779b-27a2-4131-b50e-79d754c99533,Vũ Tuấn Quân,2310184,2000-05-25,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,3.14,GRAD-2026-01,2310184@hcmut.edu.vn
1577,urn:uuid:cd0cdd0c-a915-4be7-868f-eb1ec05c0896,Ngô Hữu Long,2010210,2003-10-28,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.88,GRAD-2026-01,2010210@hcmut.edu.vn
1578,urn:uuid:3baec750-d7c7-4df8-8279-77074fcf9860,Phạm Bảo Hải,2110212,2001-09-11,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.11,GRAD-2026-01,2110212@hcmut.edu.vn
1579,urn:uuid:7c8e00b3-a17c-4441-bad3-5a2b3e0687b2,Lâm Thanh Uyên,2410197,2003-07-30,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.36,GRAD-2026-01,2410197@hcmut.edu.vn
1580,urn:uuid:5f5fad73-7b29-46f7-8ac5-29ee2a1d5555,Tô Thành Hiền,2410198,2001-11-23,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.41,GRAD-2026-01,2410198@hcmut.edu.vn
1581,urn:uuid:2ebbe194-a6f0-405d-913a-795c98fb6d5c,Phan Anh Uyên,2610181,2000-12-06,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.98,GRAD-2026-01,2610181@hcmut.edu.vn
1582,urn:uuid:2a5e7437-3fce-48d0-bcf0-bc5e2c2a0744,Vũ Kim Tú,2510192,2000-08-17,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.25,GRAD-2026-01,2510192@hcmut.edu.vn
1583,urn:uuid:997ed070-2cba-4f8f-88b6-80438fb04306,Lương Minh Lộc,2210188,2000-11-21,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.24,GRAD-2026-01,2210188@hcmut.edu.vn
1584,urn:uuid:11851fe2-7dac-43e1-a318-01b9ce0daf3d,Cao Xuân Đạt,2210189,2000-11-07,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.47,GRAD-2026-01,2210189@hcmut.edu.vn
1585,urn:uuid:f2bd90e5-808d-4dd3-9064-abb0902f7626,Tạ Thanh Duyên,2610182,2004-08-17,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.52,GRAD-2026-01,2610182@hcmut.edu.vn
1586,urn:uuid:7e465abe-7f37-41ef-8307-278388374a6f,Lâm Thanh Tuấn,2610183,1999-06-07,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.39,GRAD-2026-01,2610183@hcmut.edu.vn
1587,urn:uuid:6e99e2dc-cab1-4874-8f66-90b6124659e2,Lê Xuân Mai,2610184,1999-04-16,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.03,GRAD-2026-01,2610184@hcmut.edu.vn
1588,urn:uuid:a603cc59-42b3-46b8-b426-c57f87c9a1dd,Võ Thị Duyên,2110213,2004-01-23,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.54,GRAD-2026-01,2110213@hcmut.edu.vn
1589,urn:uuid:0d2ab6b3-62dc-45fd-aaf5-52cc4bc28fe9,Đinh Bảo Trọng,2610185,2002-02-20,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.26,GRAD-2026-01,2610185@hcmut.edu.vn
1590,urn:uuid:4898bd3d-2eb4-414d-be4c-d3bac65a05eb,Cao Quang Tâm,2510193,2000-08-27,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.81,GRAD-2026-01,2510193@hcmut.edu.vn
1591,urn:uuid:fea2a87d-f079-4c39-bd44-d0ec1233bedd,Lý Hồng An,2610186,1999-04-06,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.19,GRAD-2026-01,2610186@hcmut.edu.vn
1592,urn:uuid:9d7b4072-2406-4349-8b9e-fbe0af2d75d3,Trương Xuân Trang,2210190,2003-05-01,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.54,GRAD-2026-01,2210190@hcmut.edu.vn
1593,urn:uuid:137b460c-ede7-4291-9377-543d5f150aa5,Mai Anh Khoa,2310185,1999-03-16,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.36,GRAD-2026-01,2310185@hcmut.edu.vn
1594,urn:uuid:9e1700c1-c7b8-424e-9325-fd74e90fe9ef,Tô Anh An,2210191,2001-05-18,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.02,GRAD-2026-01,2210191@hcmut.edu.vn
1595,urn:uuid:cf72b7d9-a79f-444d-96de-346c32ddb34b,Đinh Hữu Mai,2210192,1999-01-12,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.42,GRAD-2026-01,2210192@hcmut.edu.vn
1596,urn:uuid:8a44a2c9-1966-488b-8350-91721bf5c43b,Trương Quang Hùng,2210193,1999-05-08,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,3.13,GRAD-2026-01,2210193@hcmut.edu.vn
1597,urn:uuid:1c981406-c894-41f1-9931-780f3f193bb1,Đỗ Anh Trí,2410199,2001-05-07,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,2410199@hcmut.edu.vn
1598,urn:uuid:2c80fc6c-90ab-4a07-bffd-cfb2e346ea9e,Hoàng Đức Hiền,2610187,1999-11-02,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.78,GRAD-2026-01,2610187@hcmut.edu.vn
1599,urn:uuid:067cdc39-ab64-49b7-81ff-a57834f2ab21,Mai Quang Nam,2210194,2001-12-03,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.92,GRAD-2026-01,2210194@hcmut.edu.vn
1600,urn:uuid:30a2565a-2a31-4de4-b325-8120cf7a110f,Phạm Phương Lan,2510194,2000-05-27,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.80,GRAD-2026-01,2510194@hcmut.edu.vn
1601,urn:uuid:6f247935-152c-4098-981e-a35ea8cd35dc,Lâm Quang Quân,2410200,2001-11-03,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.77,GRAD-2026-01,2410200@hcmut.edu.vn
1602,urn:uuid:a532eb39-66cb-4891-9502-58ea99a134e0,Ngô Quốc Hạnh,2210195,2001-06-30,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.21,GRAD-2026-01,2210195@hcmut.edu.vn
1603,urn:uuid:32a0877d-0684-4f67-a0b5-f9890b233249,Vũ Thiện Hùng,1910219,2002-12-31,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.86,GRAD-2026-01,1910219@hcmut.edu.vn
1604,urn:uuid:13d2a0ba-efb4-4817-863d-4a5c069b57e2,Tạ Văn Hiền,2510195,2000-04-09,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.44,GRAD-2026-01,2510195@hcmut.edu.vn
1605,urn:uuid:a742c85f-b1b6-479d-a227-c2d64d01620a,Phạm Thanh Lộc,2610188,2000-09-02,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.40,GRAD-2026-01,2610188@hcmut.edu.vn
1606,urn:uuid:ab759635-3e5d-4312-80bb-822617d3d16a,Lý Xuân Tú,2210196,2002-11-19,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.27,GRAD-2026-01,2210196@hcmut.edu.vn
1607,urn:uuid:648171bc-51da-4696-ba59-968b8916eaff,Tạ Trung Duyên,2510196,2002-11-02,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.81,GRAD-2026-01,2510196@hcmut.edu.vn
1608,urn:uuid:d10638c5-817b-4b50-8b04-ea96439c786a,Hoàng Hữu Trang,2510197,2001-08-13,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.31,GRAD-2026-01,2510197@hcmut.edu.vn
1609,urn:uuid:8cab321b-0a7f-4fdc-b7eb-68f62d0a61ad,Lâm Hoàng Xuân,2410201,2004-05-10,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,2410201@hcmut.edu.vn
1610,urn:uuid:0aacb686-949b-4e0c-adf3-85da9d50b99c,Võ Anh Hải,2610189,2002-02-20,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.44,GRAD-2026-01,2610189@hcmut.edu.vn
1611,urn:uuid:00d8f53e-1007-45bd-8f7b-2b04425cdee7,Lê Trung Trinh,2610190,2002-03-22,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.18,GRAD-2026-01,2610190@hcmut.edu.vn
1612,urn:uuid:e32428fa-0608-4a96-a639-78488a565018,Đặng Quốc Lộc,2210197,1999-11-14,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.87,GRAD-2026-01,2210197@hcmut.edu.vn
1613,urn:uuid:29306756-fd51-478f-9d76-51b1ebee33da,Hồ Hữu Trọng,2510198,1999-12-14,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.95,GRAD-2026-01,2510198@hcmut.edu.vn
1614,urn:uuid:0ac947e1-43da-4599-bb76-e1ca3e7e8ee7,Đặng Thành Thắng,2510199,2003-04-12,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.32,GRAD-2026-01,2510199@hcmut.edu.vn
1615,urn:uuid:7c727be0-077d-4ab8-adba-11bf64ede8d8,Huỳnh Đức Phát,2510200,2003-03-28,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.75,GRAD-2026-01,2510200@hcmut.edu.vn
1616,urn:uuid:ea76403d-fbf4-4a8a-a683-079b98a07da4,Phạm Minh Vy,2610191,2004-12-17,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.08,GRAD-2026-01,2610191@hcmut.edu.vn
1617,urn:uuid:94cb64a9-4cf2-4ec6-9a23-8c4349f97dff,Trần Thanh Quân,2410202,2001-07-28,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.46,GRAD-2026-01,2410202@hcmut.edu.vn
1618,urn:uuid:b2af5989-167f-4198-9ecc-263d68905651,Lê Xuân An,2410203,1999-05-21,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.41,GRAD-2026-01,2410203@hcmut.edu.vn
1619,urn:uuid:5c82289e-2b0a-44a7-a98c-d1125ee46c48,Phạm Hồng Minh,1910220,2001-06-02,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.85,GRAD-2026-01,1910220@hcmut.edu.vn
1620,urn:uuid:a25256aa-f143-4536-b45b-19443a39522f,Lý Tuấn Trang,2510201,2004-08-08,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.48,GRAD-2026-01,2510201@hcmut.edu.vn
1621,urn:uuid:c719e9e2-642a-462a-9746-f741df1dcf8c,Nguyễn Đức Hải,2510202,2004-09-05,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.44,GRAD-2026-01,2510202@hcmut.edu.vn
1622,urn:uuid:ace9231d-5c23-4036-a80d-aaa888633286,Võ Phương Trang,1910221,2003-01-15,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.45,GRAD-2026-01,1910221@hcmut.edu.vn
1623,urn:uuid:70297cff-b9ec-4aa6-9e5a-8cf7dea1ed19,Hồ Đức Phát,1910222,2002-02-17,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.08,GRAD-2026-01,1910222@hcmut.edu.vn
1624,urn:uuid:3f19c2e2-7fd8-45f9-9974-b2a87b0b9740,Đinh Quang Châu,2110214,2001-12-13,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Giỏi,3.40,GRAD-2026-01,2110214@hcmut.edu.vn
1625,urn:uuid:73c928e1-2908-4687-8fef-740b83a4b143,Ngô Ngọc Sơn,2310186,2004-05-13,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,3.15,GRAD-2026-01,2310186@hcmut.edu.vn
1626,urn:uuid:0cbcdb69-fe63-4d62-95f0-db4673814eaa,Phan Hữu Nhung,2110215,2000-03-16,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.04,GRAD-2026-01,2110215@hcmut.edu.vn
1627,urn:uuid:cd29eec5-373a-48eb-8b1b-382703632eeb,Tô Thiện Quân,2310187,2000-02-21,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.62,GRAD-2026-01,2310187@hcmut.edu.vn
1628,urn:uuid:6dac9d46-5cf3-4451-970f-8d096561f6fe,Phan Minh Long,2510203,2003-07-23,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.93,GRAD-2026-01,2510203@hcmut.edu.vn
1629,urn:uuid:797d68d5-7708-46c1-9908-dfb773621bfd,Trương Thanh Nghĩa,2210198,1999-10-02,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.99,GRAD-2026-01,2210198@hcmut.edu.vn
1630,urn:uuid:f90b5580-56f1-46db-8988-289b2ac2459d,Đỗ Thiện Mai,2510204,2004-02-14,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.34,GRAD-2026-01,2510204@hcmut.edu.vn
1631,urn:uuid:1335f32c-c2b7-42b5-8fbe-829c1d867089,Đặng Anh Nhung,2210199,2001-10-27,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.56,GRAD-2026-01,2210199@hcmut.edu.vn
1632,urn:uuid:8d95f92b-c5b0-4f6d-8c8f-d202db8a2387,Hồ Văn Xuân,2510205,2003-09-14,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.46,GRAD-2026-01,2510205@hcmut.edu.vn
1633,urn:uuid:15d0a2d5-3cf0-426d-a955-6c50a70e976b,Phan Trung Hương,1910223,2001-07-08,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.74,GRAD-2026-01,1910223@hcmut.edu.vn
1634,urn:uuid:c65d8944-4ff4-4b34-af37-c369ac65476e,Bùi Quốc Sơn,2410204,2000-12-15,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.45,GRAD-2026-01,2410204@hcmut.edu.vn
1635,urn:uuid:a78b261d-91c4-4a0d-8218-e0be61425793,Tô Xuân Châu,1910224,2002-12-27,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.56,GRAD-2026-01,1910224@hcmut.edu.vn
1636,urn:uuid:4b96829d-6712-4913-a73f-cc9a89c83931,Nguyễn Thanh Phượng,2510206,2004-01-28,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.71,GRAD-2026-01,2510206@hcmut.edu.vn
1637,urn:uuid:50751ddc-f6eb-491b-8f6a-7bbc3002fa69,Trương Hồng Bình,2510207,2003-01-16,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.28,GRAD-2026-01,2510207@hcmut.edu.vn
1638,urn:uuid:efe1489b-6bcc-4ae9-b854-c8db84dcf6a3,Tô Tuấn Bình,2110216,2000-07-11,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Xuất sắc,3.89,GRAD-2026-01,2110216@hcmut.edu.vn
1639,urn:uuid:0efa09cd-dc75-46da-acda-d8d9019d08a3,Tạ Thiện Lộc,2510208,2000-02-12,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.18,GRAD-2026-01,2510208@hcmut.edu.vn
1640,urn:uuid:081e6899-48ed-4aa0-8aa9-5a53d47870b7,Nguyễn Bảo Duyên,2310188,2000-12-09,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.43,GRAD-2026-01,2310188@hcmut.edu.vn
1641,urn:uuid:3f77cf1d-a3a6-41f3-98d9-4df702b880d7,Trần Quang Phát,2410205,2002-01-31,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.83,GRAD-2026-01,2410205@hcmut.edu.vn
1642,urn:uuid:e4eb33d9-557b-410d-a9fd-19a3bfc19e01,Hồ Hoàng Cường,2010211,2000-08-20,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.70,GRAD-2026-01,2010211@hcmut.edu.vn
1643,urn:uuid:abbe8d91-e179-4adc-aaf6-4dcecd5b76ed,Lý Phương Tâm,1910225,2000-05-22,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.30,GRAD-2026-01,1910225@hcmut.edu.vn
